user_id,country,acquisition_channel,registration_date
3182,US,Organic Search,2023-02-22
3183,US,Organic Search,2023-03-09
3184,US,Referral,2023-02-14
3185,UK,Organic Search,2023-04-06
3186,UK,Organic Search,2023-08-09
3187,US,Organic Search,2023-08-18
3188,US,Email,2023-10-13
3189,AU,Paid Social,2023-10-12
3190,AU,Paid Social,2023-09-20
3191,US,Email,2023-07-28
3192,DE,Paid Social,2023-02-22
3193,DE,Paid Social,2023-01-14
3194,US,Organic Search,2023-02-15
3195,US,Paid Social,2023-07-01
3196,UK,Paid Social,2023-10-11
3197,DE,Paid Social,2023-02-17
3198,DE,Organic Search,2023-11-02
3199,US,Paid Social,2023-11-03
3200,US,Organic Search,2023-06-16
3201,UK,Organic Search,2023-07-17
3202,UK,Paid Social,2023-01-07
3203,US,Email,2023-05-30
3204,DE,Paid Social,2023-07-31
3205,CA,Paid Social,2023-07-18
3206,AU,Organic Search,2023-02-13
3207,DE,Organic Search,2023-10-14
3208,CA,Organic Search,2023-05-05
3209,UK,Paid Social,2023-10-20
3210,CA,Organic Search,2023-09-24
3211,US,Organic Search,2023-03-28
3212,CA,Direct,2023-12-17
3213,US,Organic Search,2023-07-14
3214,CA,Paid Social,2023-03-28
3215,US,Paid Social,2023-03-13
3216,US,Paid Social,2023-05-18
3217,US,Paid Social,2023-06-04
3218,US,Paid Social,2023-05-18
3219,CA,Organic Search,2023-09-10
3220,CA,Direct,2023-03-16
3221,UK,Email,2023-02-02
3222,US,Organic Search,2023-03-27
3223,US,Organic Search,2023-08-11
3224,US,Email,2023-05-22
3225,US,Paid Social,2023-08-04
3226,DE,Paid Social,2023-06-03
3227,US,Paid Social,2023-09-05
3228,US,Organic Search,2023-02-09
3229,US,Paid Social,2023-07-04
3230,US,Paid Social,2023-05-09
3231,UK,Organic Search,2023-05-07
3232,CA,Paid Social,2023-11-17
3233,US,Direct,2023-09-11
3234,US,Paid Social,2023-11-01
3235,US,Organic Search,2023-11-12
3236,US,Paid Social,2023-04-11
3237,US,Direct,2023-08-23
3238,DE,Direct,2023-02-24
3239,CA,Paid Social,2023-03-11
3240,UK,Organic Search,2023-06-05
3241,UK,Direct,2023-01-04
3242,UK,Paid Social,2023-07-22
3243,UK,Organic Search,2023-06-20
3244,CA,Paid Social,2023-11-14
3245,CA,Paid Social,2023-07-14
3246,US,Paid Social,2023-06-18
3247,UK,Organic Search,2023-08-14
3248,UK,Paid Social,2023-06-21
3249,DE,Email,2023-08-09
3250,CA,Direct,2023-11-30
3251,UK,Email,2023-11-01
3252,US,Referral,2023-03-11
3253,CA,Organic Search,2023-06-03
3254,US,Paid Social,2023-06-14
3255,US,Paid Social,2023-11-05
3256,US,Email,2023-12-22
3257,CA,Organic Search,2023-04-13
3258,US,Referral,2023-09-03
3259,US,Paid Social,2023-06-10
3260,DE,Direct,2023-04-01
3261,US,Organic Search,2023-07-23
3262,UK,Organic Search,2023-06-13
3263,UK,Direct,2023-05-30
3264,US,Organic Search,2023-12-22
3265,AU,Email,2023-11-21
3266,US,Organic Search,2023-09-09
3267,UK,Paid Social,2023-10-22
3268,UK,Paid Social,2023-05-05
3269,CA,Paid Social,2023-06-16
3270,CA,Paid Social,2023-07-12
3271,US,Paid Social,2023-05-24
3272,US,Organic Search,2023-07-21
3273,CA,Organic Search,2023-07-06
3274,UK,Paid Social,2023-02-28
3275,AU,Paid Social,2023-10-16
3276,AU,Direct,2023-04-13
3277,AU,Paid Social,2023-10-31
3278,UK,Paid Social,2023-10-07
3279,US,Paid Social,2023-04-03
3280,AU,Organic Search,2023-12-16
3281,UK,Paid Social,2023-10-09
3282,US,Referral,2023-01-14
3283,DE,Email,2023-08-25
3284,DE,Paid Social,2023-12-29
3285,UK,Paid Social,2023-04-18
3286,US,Email,2023-08-13
3287,US,Paid Social,2023-05-30
3288,AU,Organic Search,2023-12-21
3289,DE,Organic Search,2023-02-05
3290,US,Paid Social,2023-07-29
3291,US,Referral,2023-12-11
3292,DE,Paid Social,2023-09-13
3293,US,Organic Search,2023-03-13
3294,UK,Organic Search,2023-11-21
3295,DE,Direct,2023-06-05
3296,US,Email,2023-05-04
3297,CA,Paid Social,2023-05-10
3298,US,Paid Social,2023-12-04
3299,US,Organic Search,2023-03-20
3300,AU,Email,2023-08-05
3301,UK,Direct,2023-07-13
3302,DE,Organic Search,2023-02-07
3303,UK,Direct,2023-08-18
3304,US,Organic Search,2023-11-03
3305,US,Organic Search,2023-09-03
3306,US,Organic Search,2023-10-26
3307,US,Organic Search,2023-07-25
3308,US,Paid Social,2023-10-01
3309,US,Paid Social,2023-09-17
3310,UK,Paid Social,2023-12-21
3311,CA,Paid Social,2023-08-03
3312,CA,Organic Search,2023-10-06
3313,CA,Organic Search,2023-01-19
3314,US,Paid Social,2023-07-04
3315,US,Paid Social,2023-12-26
3316,CA,Organic Search,2023-10-02
3317,UK,Email,2023-11-01
3318,US,Direct,2023-11-23
3319,AU,Email,2023-02-13
3320,AU,Paid Social,2023-02-25
3321,UK,Organic Search,2023-05-08
3322,US,Paid Social,2023-12-03
3323,AU,Organic Search,2023-12-07
3324,UK,Paid Social,2023-07-01
3325,AU,Organic Search,2023-03-27
3326,AU,Email,2023-11-28
3327,AU,Organic Search,2023-11-10
3328,UK,Email,2023-01-23
3329,US,Email,2023-10-16
3330,CA,Paid Social,2023-11-27
3331,CA,Direct,2023-12-13
3332,CA,Paid Social,2023-11-28
3333,US,Email,2023-07-24
3334,US,Paid Social,2023-06-19
3335,DE,Direct,2023-08-09
3336,CA,Paid Social,2023-02-24
3337,DE,Email,2023-01-06
3338,AU,Paid Social,2023-02-20
3339,UK,Paid Social,2023-05-13
3340,CA,Direct,2023-04-24
3341,DE,Email,2023-09-19
3342,UK,Paid Social,2023-09-23
3343,CA,Organic Search,2023-10-13
3344,US,Paid Social,2023-10-25
3345,UK,Referral,2023-12-19
3346,CA,Direct,2023-10-22
3347,US,Email,2023-04-24
3348,US,Organic Search,2023-08-17
3349,US,Paid Social,2023-07-11
3350,US,Paid Social,2023-07-20
3351,US,Email,2023-08-26
3352,UK,Organic Search,2023-12-14
3353,DE,Email,2023-10-29
3354,UK,Paid Social,2023-12-20
3355,US,Organic Search,2023-09-14
3356,US,Paid Social,2023-03-19
3357,CA,Organic Search,2023-06-26
3358,US,Paid Social,2023-01-13
3359,AU,Organic Search,2023-09-05
3360,CA,Organic Search,2023-02-23
3361,AU,Email,2023-06-01
3362,US,Organic Search,2023-08-01
3363,CA,Organic Search,2023-02-13
3364,US,Paid Social,2023-03-01
3365,DE,Paid Social,2023-03-14
3366,CA,Direct,2023-06-28
3367,US,Paid Social,2023-06-09
3368,US,Direct,2023-06-25
3369,US,Paid Social,2023-08-22
3370,CA,Organic Search,2023-04-16
3371,US,Organic Search,2023-09-24
3372,UK,Paid Social,2023-09-05
3373,US,Paid Social,2023-06-28
3374,CA,Direct,2023-09-01
3375,AU,Paid Social,2023-02-19
3376,AU,Paid Social,2023-08-13
3377,AU,Organic Search,2023-12-23
3378,US,Organic Search,2023-08-20
3379,US,Paid Social,2023-06-13
3380,CA,Paid Social,2023-02-04
3381,US,Paid Social,2023-06-03
3382,UK,Organic Search,2023-01-23
3383,US,Paid Social,2023-12-30
3384,US,Email,2023-02-28
3385,US,Organic Search,2023-01-12
3386,DE,Paid Social,2023-06-25
3387,US,Referral,2023-11-28
3388,UK,Paid Social,2023-02-25
3389,US,Paid Social,2023-12-13
3390,CA,Organic Search,2023-03-26
3391,US,Paid Social,2023-05-05
3392,DE,Organic Search,2023-09-22
3393,DE,Referral,2023-03-31
3394,US,Direct,2023-10-10
3395,DE,Direct,2023-03-23
3396,DE,Direct,2023-06-19
3397,AU,Paid Social,2023-10-14
3398,AU,Paid Social,2023-08-07
3399,US,Email,2023-08-25
3400,UK,Referral,2023-04-29
3401,US,Paid Social,2023-07-27
3402,US,Email,2023-11-19
3403,DE,Paid Social,2023-04-05
3404,US,Paid Social,2023-04-06
3405,CA,Paid Social,2023-11-24
3406,AU,Organic Search,2023-12-03
3407,DE,Organic Search,2023-08-10
3408,DE,Organic Search,2023-07-22
3409,US,Paid Social,2023-01-15
3410,US,Paid Social,2023-11-11
3411,UK,Paid Social,2023-04-12
3412,US,Referral,2023-08-19
3413,US,Paid Social,2023-10-31
3414,US,Paid Social,2023-08-08
3415,AU,Organic Search,2023-07-19
3416,UK,Organic Search,2023-01-03
3417,US,Direct,2023-12-27
3418,CA,Paid Social,2023-04-20
3419,US,Direct,2023-04-16
3420,US,Organic Search,2023-05-23
3421,AU,Paid Social,2023-12-27
3422,CA,Organic Search,2023-02-02
3423,AU,Organic Search,2023-10-23
3424,US,Organic Search,2023-02-22
3425,AU,Organic Search,2023-10-02
3426,CA,Paid Social,2023-04-06
3427,UK,Organic Search,2023-07-07
3428,CA,Referral,2023-06-16
3429,DE,Paid Social,2023-04-11
3430,UK,Organic Search,2023-08-23
3431,UK,Organic Search,2023-02-28
3432,DE,Paid Social,2023-05-15
3433,AU,Organic Search,2023-12-10
3434,UK,Email,2023-09-08
3435,CA,Referral,2023-09-28
3436,US,Organic Search,2023-11-24
3437,US,Paid Social,2023-06-10
3438,UK,Organic Search,2023-11-02
3439,DE,Paid Social,2023-07-18
3440,DE,Paid Social,2023-11-09
3441,US,Organic Search,2023-07-20
3442,UK,Organic Search,2023-10-28
3443,US,Paid Social,2023-02-28
3444,DE,Paid Social,2023-06-28
3445,DE,Organic Search,2023-06-30
3446,CA,Paid Social,2023-08-23
3447,AU,Paid Social,2023-11-13
3448,CA,Email,2023-03-30
3449,UK,Organic Search,2023-12-11
3450,US,Direct,2023-12-28
3451,UK,Paid Social,2023-06-02
3452,CA,Organic Search,2023-11-11
3453,CA,Paid Social,2023-10-30
3454,US,Paid Social,2023-02-13
3455,DE,Email,2023-12-11
3456,US,Organic Search,2023-03-10
3457,UK,Paid Social,2023-06-10
3458,CA,Paid Social,2023-03-02
3459,CA,Referral,2023-05-03
3460,CA,Paid Social,2023-06-06
3461,US,Referral,2023-03-01
3462,US,Email,2023-04-04
3463,CA,Organic Search,2023-07-11
3464,UK,Email,2023-12-22
3465,US,Referral,2023-03-14
3466,CA,Organic Search,2023-09-19
3467,UK,Paid Social,2023-07-18
3468,CA,Paid Social,2023-08-03
3469,AU,Organic Search,2023-11-02
3470,US,Organic Search,2023-03-12
3471,US,Organic Search,2023-10-22
3472,AU,Organic Search,2023-07-16
3473,CA,Paid Social,2023-08-05
3474,CA,Organic Search,2023-04-06
3475,AU,Email,2023-09-07
3476,AU,Direct,2023-11-22
3477,DE,Organic Search,2023-10-03
3478,UK,Paid Social,2023-12-22
3479,UK,Paid Social,2023-11-27
3480,UK,Referral,2023-03-30
3481,US,Organic Search,2023-10-12
3482,UK,Organic Search,2023-03-27
3483,US,Email,2023-09-08
3484,DE,Email,2023-05-28
3485,UK,Direct,2023-03-13
3486,UK,Direct,2023-04-06
3487,US,Organic Search,2023-06-11
3488,US,Paid Social,2023-08-19
3489,US,Organic Search,2023-11-14
3490,UK,Organic Search,2023-01-28
3491,US,Email,2023-07-03
3492,CA,Organic Search,2023-01-05
3493,DE,Paid Social,2023-09-06
3494,DE,Email,2023-03-11
3495,CA,Organic Search,2023-04-10
3496,US,Referral,2023-07-16
3497,DE,Referral,2023-10-15
3498,DE,Paid Social,2023-09-16
3499,US,Organic Search,2023-12-01
3500,CA,Paid Social,2023-09-11
3501,US,Paid Social,2023-07-29
3502,AU,Paid Social,2023-12-17
3503,DE,Organic Search,2023-09-09
3504,US,Referral,2023-08-01
3505,DE,Organic Search,2023-12-30
3506,CA,Direct,2023-08-16
3507,DE,Organic Search,2023-09-08
3508,UK,Paid Social,2023-03-27
3509,AU,Email,2023-02-12
3510,US,Organic Search,2023-10-17
3511,US,Organic Search,2023-01-16
3512,US,Paid Social,2023-04-23
3513,DE,Direct,2023-05-30
3514,AU,Paid Social,2023-01-17
3515,DE,Paid Social,2023-05-21
3516,DE,Organic Search,2023-04-26
3517,US,Referral,2023-10-03
3518,US,Email,2023-05-28
3519,US,Paid Social,2023-03-28
3520,US,Email,2023-08-23
3521,US,Paid Social,2023-10-17
3522,UK,Paid Social,2023-09-11
3523,US,Organic Search,2023-10-09
3524,US,Paid Social,2023-09-19
3525,US,Paid Social,2023-02-27
3526,US,Organic Search,2023-10-21
3527,DE,Paid Social,2023-02-28
3528,AU,Direct,2023-05-18
3529,DE,Paid Social,2023-10-06
3530,UK,Paid Social,2023-07-07
3531,US,Email,2023-10-05
3532,AU,Organic Search,2023-01-22
3533,US,Paid Social,2023-08-14
3534,US,Direct,2023-10-07
3535,US,Paid Social,2023-04-22
3536,US,Paid Social,2023-08-06
3537,US,Organic Search,2023-02-22
3538,US,Email,2023-12-01
3539,CA,Paid Social,2023-05-07
3540,US,Email,2023-06-02
3541,US,Paid Social,2023-01-17
3542,AU,Paid Social,2023-08-19
3543,US,Email,2023-05-15
3544,US,Paid Social,2023-06-28
3545,DE,Paid Social,2023-02-14
3546,US,Paid Social,2023-08-13
3547,US,Email,2023-03-02
3548,UK,Paid Social,2023-05-02
3549,US,Paid Social,2023-04-18
3550,UK,Organic Search,2023-10-29
3551,AU,Email,2023-12-19
3552,US,Organic Search,2023-06-29
3553,UK,Paid Social,2023-12-30
3554,UK,Paid Social,2023-11-09
3555,US,Paid Social,2023-11-20
3556,CA,Paid Social,2023-08-08
3557,US,Organic Search,2023-03-26
3558,UK,Paid Social,2023-11-12
3559,US,Direct,2023-03-13
3560,UK,Email,2023-04-16
3561,US,Organic Search,2023-04-16
3562,AU,Email,2023-01-31
3563,US,Paid Social,2023-10-19
3564,UK,Email,2023-06-29
3565,UK,Paid Social,2023-09-30
3566,CA,Paid Social,2023-05-24
3567,UK,Email,2023-11-02
3568,CA,Email,2023-10-03
3569,AU,Paid Social,2023-03-28
3570,DE,Organic Search,2023-06-15
3571,US,Paid Social,2023-12-27
3572,UK,Paid Social,2023-05-30
3573,AU,Organic Search,2023-05-29
3574,DE,Organic Search,2023-10-21
3575,DE,Email,2023-05-17
3576,US,Organic Search,2023-09-21
3577,US,Paid Social,2023-12-14
3578,UK,Organic Search,2023-02-18
3579,CA,Paid Social,2023-03-11
3580,UK,Organic Search,2023-07-30
3581,UK,Organic Search,2023-01-31
3582,AU,Direct,2023-05-22
3583,US,Email,2023-12-02
3584,DE,Organic Search,2023-03-06
3585,UK,Paid Social,2023-12-26
3586,US,Paid Social,2023-03-09
3587,UK,Email,2023-05-08
3588,AU,Direct,2023-03-16
3589,US,Paid Social,2023-12-31
3590,US,Paid Social,2023-06-14
3591,DE,Email,2023-05-07
3592,US,Organic Search,2023-12-13
3593,UK,Paid Social,2023-07-21
3594,UK,Email,2023-09-08
3595,UK,Direct,2023-03-14
3596,CA,Paid Social,2023-10-23
3597,US,Paid Social,2023-11-20
3598,UK,Paid Social,2023-05-18
3599,US,Paid Social,2023-11-18
3600,CA,Paid Social,2023-08-01
3601,US,Paid Social,2023-07-12
3602,UK,Direct,2023-08-20
3603,US,Email,2023-02-08
3604,US,Organic Search,2023-11-21
3605,US,Paid Social,2023-02-17
3606,US,Paid Social,2023-07-26
3607,AU,Paid Social,2023-09-21
3608,US,Organic Search,2023-05-23
3609,DE,Paid Social,2023-12-22
3610,DE,Email,2023-07-08
3611,UK,Paid Social,2023-08-21
3612,US,Email,2023-09-07
3613,US,Referral,2023-06-17
3614,AU,Organic Search,2023-10-25
3615,US,Organic Search,2023-01-02
3616,US,Referral,2023-02-17
3617,UK,Referral,2023-08-23
3618,AU,Organic Search,2023-11-22
3619,AU,Organic Search,2023-12-07
3620,US,Organic Search,2023-12-24
3621,CA,Referral,2023-07-03
3622,US,Organic Search,2023-02-02
3623,US,Paid Social,2023-10-01
3624,DE,Email,2023-07-23
3625,US,Organic Search,2023-04-22
3626,US,Paid Social,2023-08-08
3627,US,Organic Search,2023-04-19
3628,DE,Email,2023-09-11
3629,AU,Organic Search,2023-05-18
3630,CA,Paid Social,2023-06-15
3631,AU,Paid Social,2023-05-26
3632,US,Organic Search,2023-06-22
3633,UK,Organic Search,2023-10-08
3634,US,Paid Social,2023-10-23
3635,US,Organic Search,2023-03-08
3636,UK,Email,2023-10-17
3637,DE,Email,2023-09-06
3638,US,Paid Social,2023-06-25
3639,US,Paid Social,2023-12-16
3640,US,Paid Social,2023-01-25
3641,US,Email,2023-01-24
3642,DE,Paid Social,2023-02-20
3643,UK,Organic Search,2023-11-17
3644,UK,Organic Search,2023-08-24
3645,AU,Paid Social,2023-01-09
3646,US,Paid Social,2023-03-05
3647,UK,Paid Social,2023-03-22
3648,UK,Organic Search,2023-08-14
3649,UK,Direct,2023-08-22
3650,DE,Organic Search,2023-01-01
3651,AU,Organic Search,2023-08-08
3652,US,Paid Social,2023-04-14
3653,AU,Organic Search,2023-12-19
3654,US,Paid Social,2023-03-09
3655,US,Paid Social,2023-11-29
3656,US,Paid Social,2023-06-04
3657,US,Paid Social,2023-03-23
3658,UK,Organic Search,2023-05-21
3659,CA,Organic Search,2023-02-17
3660,DE,Email,2023-12-02
3661,UK,Paid Social,2023-07-04
3662,UK,Paid Social,2023-05-09
3663,US,Organic Search,2023-02-12
3664,US,Paid Social,2023-07-10
3665,UK,Paid Social,2023-12-07
3666,UK,Paid Social,2023-11-29
3667,AU,Direct,2023-03-26
3668,US,Organic Search,2023-01-27
3669,US,Organic Search,2023-07-22
3670,UK,Email,2023-11-17
3671,US,Email,2023-06-06
3672,US,Organic Search,2023-12-25
3673,CA,Paid Social,2023-04-30
3674,US,Organic Search,2023-08-08
3675,CA,Organic Search,2023-12-02
3676,US,Paid Social,2023-02-16
3677,US,Organic Search,2023-12-27
3678,US,Direct,2023-02-18
3679,AU,Paid Social,2023-01-01
3680,US,Organic Search,2023-04-20
3681,AU,Organic Search,2023-09-02
3682,US,Email,2023-02-09
3683,AU,Organic Search,2023-03-09
3684,US,Paid Social,2023-10-31
3685,CA,Paid Social,2023-04-26
3686,UK,Paid Social,2023-09-23
3687,DE,Paid Social,2023-12-15
3688,US,Organic Search,2023-08-16
3689,US,Organic Search,2023-01-05
3690,US,Organic Search,2023-01-05
3691,AU,Paid Social,2023-12-23
3692,UK,Paid Social,2023-06-25
3693,AU,Organic Search,2023-03-03
3694,US,Organic Search,2023-08-05
3695,US,Paid Social,2023-12-22
3696,US,Paid Social,2023-03-09
3697,DE,Referral,2023-09-02
3698,CA,Paid Social,2023-02-06
3699,DE,Paid Social,2023-04-28
3700,US,Paid Social,2023-07-16
3701,CA,Email,2023-02-15
3702,CA,Email,2023-02-22
3703,US,Paid Social,2023-02-22
3704,AU,Organic Search,2023-06-10
3705,DE,Organic Search,2023-07-08
3706,DE,Paid Social,2023-06-03
3707,CA,Direct,2023-03-12
3708,US,Paid Social,2023-07-15
3709,US,Organic Search,2023-03-10
3710,DE,Direct,2023-11-25
3711,US,Email,2023-12-13
3712,CA,Organic Search,2023-03-15
3713,CA,Paid Social,2023-02-05
3714,CA,Paid Social,2023-09-29
3715,DE,Email,2023-10-16
3716,US,Email,2023-01-05
3717,US,Paid Social,2023-11-09
3718,US,Paid Social,2023-11-29
3719,UK,Email,2023-03-26
3720,US,Paid Social,2023-08-14
3721,US,Paid Social,2023-06-29
3722,AU,Direct,2023-04-20
3723,DE,Organic Search,2023-11-18
3724,US,Paid Social,2023-03-19
3725,US,Email,2023-07-30
3726,DE,Direct,2023-11-12
3727,US,Paid Social,2023-12-18
3728,US,Organic Search,2023-08-15
3729,US,Paid Social,2023-04-22
3730,UK,Organic Search,2023-02-14
3731,US,Organic Search,2023-02-21
3732,DE,Direct,2023-03-13
3733,UK,Organic Search,2023-03-05
3734,UK,Paid Social,2023-10-29
3735,US,Paid Social,2023-07-16
3736,UK,Referral,2023-06-29
3737,CA,Paid Social,2023-08-08
3738,AU,Organic Search,2023-06-11
3739,AU,Organic Search,2023-03-13
3740,UK,Paid Social,2023-05-07
3741,DE,Paid Social,2023-05-22
3742,AU,Paid Social,2023-11-27
3743,AU,Paid Social,2023-02-13
3744,US,Organic Search,2023-05-08
3745,US,Paid Social,2023-10-11
3746,US,Paid Social,2023-11-04
3747,CA,Organic Search,2023-11-04
3748,UK,Organic Search,2023-11-08
3749,UK,Organic Search,2023-05-26
3750,DE,Organic Search,2023-12-20
3751,DE,Paid Social,2023-01-14
3752,DE,Organic Search,2023-12-04
3753,US,Organic Search,2023-06-04
3754,CA,Organic Search,2023-04-16
3755,US,Referral,2023-09-23
3756,US,Email,2023-11-07
3757,US,Organic Search,2023-09-18
3758,US,Paid Social,2023-04-07
3759,UK,Organic Search,2023-07-20
3760,AU,Paid Social,2023-06-01
3761,US,Organic Search,2023-11-27
3762,CA,Paid Social,2023-01-28
3763,UK,Paid Social,2023-05-03
3764,US,Email,2023-09-11
3765,UK,Organic Search,2023-07-17
3766,US,Email,2023-02-27
3767,UK,Direct,2023-05-04
3768,UK,Organic Search,2023-09-13
3769,US,Paid Social,2023-11-23
3770,US,Organic Search,2023-11-01
3771,UK,Organic Search,2023-02-06
3772,DE,Organic Search,2023-09-28
3773,US,Paid Social,2023-01-07
3774,CA,Paid Social,2023-07-04
3775,CA,Email,2023-06-12
3776,DE,Organic Search,2023-03-09
3777,AU,Referral,2023-07-18
3778,UK,Organic Search,2023-10-19
3779,CA,Direct,2023-08-04
3780,DE,Paid Social,2023-07-07
3781,US,Organic Search,2023-10-07
3782,US,Email,2023-12-16
3783,US,Paid Social,2023-03-30
3784,AU,Paid Social,2023-08-30
3785,AU,Paid Social,2023-02-07
3786,US,Paid Social,2023-01-09
3787,UK,Paid Social,2023-10-28
3788,UK,Direct,2023-02-04
3789,US,Organic Search,2023-01-08
3790,DE,Paid Social,2023-05-15
3791,US,Email,2023-04-21
3792,US,Organic Search,2023-01-21
3793,UK,Organic Search,2023-01-31
3794,CA,Direct,2023-07-23
3795,US,Paid Social,2023-09-17
3796,CA,Paid Social,2023-05-27
3797,UK,Organic Search,2023-11-18
3798,US,Paid Social,2023-12-31
3799,US,Organic Search,2023-09-14
3800,UK,Paid Social,2023-08-01
3801,US,Direct,2023-08-05
3802,DE,Organic Search,2023-12-26
3803,AU,Paid Social,2023-07-25
3804,DE,Referral,2023-02-12
3805,US,Paid Social,2023-11-24
3806,DE,Email,2023-10-02
3807,UK,Paid Social,2023-10-03
3808,US,Direct,2023-11-12
3809,US,Organic Search,2023-03-20
3810,US,Organic Search,2023-05-23
3811,CA,Organic Search,2023-02-12
3812,UK,Paid Social,2023-06-08
3813,US,Email,2023-02-10
3814,CA,Paid Social,2023-09-19
3815,US,Paid Social,2023-04-15
3816,UK,Direct,2023-03-21
3817,US,Paid Social,2023-10-02
3818,AU,Paid Social,2023-06-17
3819,AU,Paid Social,2023-07-20
3820,UK,Paid Social,2023-10-28
3821,US,Organic Search,2023-11-21
3822,US,Referral,2023-11-29
3823,AU,Organic Search,2023-12-15
3824,US,Organic Search,2023-11-26
3825,US,Email,2023-02-03
3826,US,Paid Social,2023-06-08
3827,UK,Paid Social,2023-12-24
3828,UK,Paid Social,2023-08-12
3829,AU,Paid Social,2023-05-03
3830,US,Organic Search,2023-01-30
3831,US,Paid Social,2023-05-06
3832,AU,Paid Social,2023-02-14
3833,AU,Direct,2023-08-11
3834,US,Paid Social,2023-03-01
3835,UK,Email,2023-08-21
3836,US,Organic Search,2023-11-10
3837,DE,Paid Social,2023-11-08
3838,US,Paid Social,2023-01-29
3839,DE,Email,2023-06-08
3840,CA,Organic Search,2023-12-08
3841,UK,Paid Social,2023-12-03
3842,US,Email,2023-03-31
3843,UK,Organic Search,2023-03-03
3844,UK,Email,2023-01-07
3845,US,Organic Search,2023-12-29
3846,CA,Direct,2023-03-12
3847,DE,Email,2023-12-26
3848,UK,Paid Social,2023-01-06
3849,CA,Paid Social,2023-03-25
3850,US,Organic Search,2023-09-12
3851,UK,Email,2023-06-27
3852,US,Paid Social,2023-09-25
3853,CA,Organic Search,2023-09-22
3854,DE,Paid Social,2023-05-13
3855,CA,Paid Social,2023-03-27
3856,US,Organic Search,2023-07-10
3857,US,Organic Search,2023-03-06
3858,UK,Organic Search,2023-05-18
3859,UK,Paid Social,2023-03-02
3860,AU,Paid Social,2023-01-16
3861,AU,Paid Social,2023-06-21
3862,CA,Email,2023-08-08
3863,US,Email,2023-05-20
3864,US,Paid Social,2023-09-26
3865,US,Organic Search,2023-02-02
3866,US,Paid Social,2023-05-15
3867,UK,Paid Social,2023-12-31
3868,CA,Paid Social,2023-10-23
3869,CA,Paid Social,2023-11-18
3870,US,Paid Social,2023-02-09
3871,US,Email,2023-09-12
3872,US,Organic Search,2023-08-22
3873,US,Paid Social,2023-09-19
3874,AU,Organic Search,2023-07-04
3875,US,Email,2023-01-29
3876,UK,Organic Search,2023-09-13
3877,US,Organic Search,2023-10-18
3878,DE,Paid Social,2023-03-27
3879,UK,Paid Social,2023-07-08
3880,US,Organic Search,2023-03-22
3881,UK,Paid Social,2023-05-11
3882,CA,Paid Social,2023-02-22
3883,DE,Organic Search,2023-10-21
3884,US,Paid Social,2023-12-12
3885,DE,Email,2023-03-01
3886,DE,Paid Social,2023-04-27
3887,DE,Direct,2023-09-18
3888,CA,Paid Social,2023-01-02
3889,CA,Paid Social,2023-01-23
3890,UK,Organic Search,2023-01-07
3891,AU,Organic Search,2023-05-06
3892,UK,Email,2023-01-24
3893,CA,Referral,2023-08-30
3894,UK,Paid Social,2023-07-06
3895,CA,Organic Search,2023-07-16
3896,AU,Organic Search,2023-03-18
3897,US,Paid Social,2023-04-02
3898,AU,Paid Social,2023-01-19
3899,UK,Organic Search,2023-10-11
3900,AU,Email,2023-12-02
3901,UK,Paid Social,2023-08-03
3902,US,Email,2023-04-25
3903,DE,Direct,2023-06-14
3904,US,Direct,2023-05-08
3905,AU,Paid Social,2023-08-02
3906,UK,Paid Social,2023-06-13
3907,UK,Paid Social,2023-05-19
3908,US,Paid Social,2023-02-09
3909,UK,Paid Social,2023-10-20
3910,US,Referral,2023-07-10
3911,US,Direct,2023-03-03
3912,US,Direct,2023-09-15
3913,US,Email,2023-12-11
3914,DE,Organic Search,2023-01-27
3915,DE,Organic Search,2023-04-02
3916,US,Paid Social,2023-04-25
3917,CA,Paid Social,2023-09-22
3918,US,Email,2023-01-24
3919,CA,Paid Social,2023-07-25
3920,AU,Paid Social,2023-02-05
3921,DE,Paid Social,2023-08-27
3922,UK,Organic Search,2023-05-25
3923,AU,Paid Social,2023-06-09
3924,US,Email,2023-06-17
3925,DE,Organic Search,2023-02-14
3926,US,Paid Social,2023-10-11
3927,CA,Paid Social,2023-08-22
3928,CA,Organic Search,2023-01-05
3929,CA,Organic Search,2023-07-08
3930,US,Referral,2023-04-13
3931,DE,Paid Social,2023-05-30
3932,US,Organic Search,2023-10-16
3933,CA,Organic Search,2023-06-05
3934,US,Paid Social,2023-11-15
3935,US,Paid Social,2023-05-05
3936,UK,Paid Social,2023-08-26
3937,UK,Organic Search,2023-07-08
3938,US,Email,2023-10-30
3939,US,Paid Social,2023-09-10
3940,UK,Paid Social,2023-04-11
3941,AU,Paid Social,2023-10-07
3942,DE,Paid Social,2023-05-06
3943,US,Email,2023-03-19
3944,US,Email,2023-01-04
3945,US,Paid Social,2023-07-29
3946,US,Email,2023-01-13
3947,CA,Direct,2023-04-30
3948,CA,Email,2023-10-05
3949,US,Organic Search,2023-06-27
3950,US,Paid Social,2023-11-22
3951,US,Organic Search,2023-12-22
3952,AU,Email,2023-01-05
3953,DE,Organic Search,2023-06-21
3954,US,Paid Social,2023-01-01
3955,US,Paid Social,2023-12-03
3956,DE,Paid Social,2023-07-12
3957,DE,Paid Social,2023-06-07
3958,UK,Email,2023-02-23
3959,US,Paid Social,2023-04-16
3960,US,Email,2023-09-29
3961,UK,Organic Search,2023-05-02
